Name,Date,Open,High,Low,Close,Volume
FT-SE100,19990323,6079.70,6124.70,6048.60,6060.50,0
FT-SE100,19990324,6044.90,6044.90,5968.30,6016.70,0
FT-SE100,19990325,6024.40,6095.90,6024.40,6085.00,0
FT-SE100,19990326,6087.30,6139.30,6061.60,6139.20,0
FT-SE100,19990329,6157.80,6253.80,6138.30,6252.90,0
FT-SE100,19990330,6265.80,6278.80,6237.60,6264.10,0
FT-SE100,19990331,6263.20,6352.50,6263.20,6295.30,0
FT-SE100,19990401,6283.10,6399.10,6280.70,6330.00,0
FT-SE100,19990406,6367.20,6443.90,6367.20,6415.30,0
FT-SE100,19990407,6421.90,6496.10,6421.90,6473.20,0
FT-SE100,19990408,6478.30,6489.70,6405.20,6437.90,0
FT-SE100,19990409,6460.20,6512.10,6416.50,6472.80,0
FT-SE100,19990412,6463.80,6463.80,6377.20,6441.20,0
FT-SE100,19990413,6463.60,6519.50,6463.60,6513.10,0
FT-SE100,19990414,6511.30,6539.90,6463.60,6493.60,0
FT-SE100,19990415,6487.10,6517.60,6443.30,6466.10,0
FT-SE100,19990416,6494.20,6513.20,6410.80,6420.60,0
FT-SE100,19990419,6433.70,6515.30,6414.60,6515.30,0
FT-SE100,19990420,6446.70,6446.70,6280.20,6319.80,0
FT-SE100,19990421,6324.80,6342.10,6285.00,6311.00,0
FT-SE100,19990422,6362.20,6457.10,6362.20,6413.60,0
FT-SE100,19990423,6442.60,6469.20,6418.80,6428.00,0
FT-SE100,19990426,6434.90,6521.90,6434.90,6503.60,0
FT-SE100,19990427,6527.50,6635.90,6522.80,6593.60,0
FT-SE100,19990428,6595.50,6613.00,6577.80,6598.80,0
FT-SE100,19990429,6592.00,6592.00,6493.60,6497.60,0
FT-SE100,19990430,6520.50,6585.00,6520.50,6552.20,0
FT-SE100,19990504,6593.50,6663.80,6515.70,6533.10,0
FT-SE100,19990505,6527.40,6527.40,6401.70,6401.70,0
FT-SE100,19990506,6427.70,6485.70,6351.80,6406.60,0
FT-SE100,19990507,6411.60,6411.60,6336.20,6356.00,0
FT-SE100,19990510,6374.00,6390.30,6280.40,6348.80,0
FT-SE100,19990511,6350.50,6390.40,6349.70,6378.30,0
FT-SE100,19990512,6385.60,6389.60,6283.10,6343.10,0
FT-SE100,19990513,6352.60,6466.00,6352.60,6456.60,0
FT-SE100,19990514,6460.00,6465.50,6261.40,6300.40,0
FT-SE100,19990517,6285.40,6285.40,6160.50,6165.80,0
FT-SE100,19990518,6191.50,6225.70,6147.60,6206.40,0
FT-SE100,19990519,6229.90,6268.20,6193.00,6266.70,0
FT-SE100,19990520,6285.10,6371.30,6285.10,6368.20,0
FT-SE100,19990521,6368.80,6391.90,6345.10,6353.10,0
FT-SE100,19990524,6362.80,6462.30,6322.10,6322.10,0
FT-SE100,19990525,6280.80,6280.80,6184.80,6249.30,0
