Name,Date,Open,High,Low,Close,Volume
CAC40,20080424,4921.27,4942.82,4861.22,4929.55,0
CAC40,20080425,4954.22,5013.44,4950.90,4978.21,0
CAC40,20080428,4990.40,5030.76,4986.44,5012.75,0
CAC40,20080429,4993.26,5013.05,4957.78,4977.10,0
CAC40,20080430,4976.35,5006.48,4935.10,4996.54,0
CAC40,20080502,5058.47,5099.39,5028.57,5069.71,0
CAC40,20080505,5059.67,5078.72,5048.24,5063.36,0
CAC40,20080506,5051.63,5067.84,5011.12,5040.92,0
CAC40,20080507,5062.93,5100.10,5041.57,5075.31,0
CAC40,20080508,5035.66,5066.87,5025.21,5055.58,0
CAC40,20080509,5004.58,5004.58,4925.05,4960.56,0
CAC40,20080512,4975.18,5011.27,4954.67,4976.21,0
CAC40,20080513,5002.78,5017.28,4951.37,4998.67,0
CAC40,20080514,5034.14,5067.97,4992.14,5055.24,0
CAC40,20080515,5041.60,5060.28,5020.39,5057.51,0
CAC40,20080516,5087.41,5120.91,5058.79,5078.04,0
CAC40,20080519,5092.08,5142.10,5076.12,5142.10,0
CAC40,20080520,5093.14,5104.74,5041.22,5054.88,0
CAC40,20080521,5061.88,5080.73,5003.09,5027.55,0
CAC40,20080522,4979.11,5047.91,4975.04,5028.74,0
CAC40,20080523,5021.07,5021.07,4933.77,4933.77,0
CAC40,20080526,4912.35,4950.76,4912.35,4937.84,0
CAC40,20080527,4954.64,4959.51,4893.86,4906.56,0
CAC40,20080528,4921.86,5006.16,4914.18,4971.11,0
CAC40,20080529,4983.21,5006.47,4952.16,4975.90,0
CAC40,20080530,4990.77,5028.80,4986.39,5014.28,0
CAC40,20080602,5009.26,5012.01,4925.09,4935.21,0
CAC40,20080603,4917.19,4987.76,4916.56,4983.71,0
CAC40,20080604,4962.68,4962.68,4867.09,4915.07,0
CAC40,20080605,4913.58,4944.45,4880.35,4907.06,0
CAC40,20080606,4936.75,4969.03,4793.72,4795.32,0
CAC40,20080609,4777.82,4821.27,4775.26,4799.38,0
CAC40,20080610,4760.66,4793.37,4732.57,4761.08,0
CAC40,20080611,4778.72,4796.93,4659.52,4660.91,0
CAC40,20080612,4671.15,4694.71,4646.15,4672.30,0
CAC40,20080613,4664.05,4689.41,4614.54,4682.30,0
CAC40,20080616,4686.15,4690.73,4618.49,4657.74,0
CAC40,20080617,4673.21,4723.25,4673.21,4686.33,0
CAC40,20080618,4672.41,4676.63,4597.22,4618.75,0
CAC40,20080619,4592.98,4631.64,4591.34,4591.39,0
CAC40,20080620,4608.67,4617.03,4475.13,4509.27,0
CAC40,20080623,4499.21,4538.54,4489.87,4511.37,0
CAC40,20080624,4509.60,4533.40,4426.26,4473.76,0
CAC40,20080625,4491.19,4537.16,4490.70,4536.29,0
CAC40,20080626,4493.33,4505.98,4426.19,4426.19,0
CAC40,20080627,4405.62,4433.22,4348.31,4397.32,0
CAC40,20080630,4387.17,4439.78,4354.87,4434.85,0
